FeatureID,Name,Formula,Annotation_level,use_Sirius_class,kingdom,superclass,class,subclass,level 5,CID,Title_PubChem,ExactMass,MolecularFormula,InChI,InChIKey,CanonicalSMILES
FT_15.519_331.15183,Gibberellin A88,C19H22O5,L2.2,NA,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,NA,11034886,Gibberellin A88,330.1467238,C19H22O5,"InChI=1S/C19H22O5/c1-9-7-18-8-10(9)3-4-11(18)19-6-5-12(20)17(2,16(23)24-19)14(19)13(18)15(21)22/h4,10,12-14,20H,1,3,5-8H2,2H3,(H,21,22)/t10-,12+,13-,14-,17-,18+,19-/m1/s1",BSBICXIQCTXPMN-OOULSYMHSA-N,CC12C(CCC3(C1C(C45C3=CCC(C4)C(=C)C5)C(=O)O)OC2=O)O
FT_13.672_237.11211,"1-[3-Hydroxy-2-(2-hydroxy-2-propanyl)-2,3-dihydro-1-benzofuran-5-yl]ethanone",C13 H16 O4,L2.1,NA,Organic compounds,Benzenoids,Benzene and substituted derivatives,Acetophenones,Acetophenones,45360029,"1-[3-Hydroxy-2-(2-hydroxypropan-2-YL)-2,3-dihydro-1-benzofuran-5-YL]ethanone",NA,NA,"InChI=1S/C13H16O4/c1-7(14)8-4-5-10-9(6-8)11(15)12(17-10)13(2,3)16/h4-6,11-12,15-16H,1-3H3",XFIALOBGPJCAMB-UHFFFAOYSA-N,CC(=O)C1=CC2=C(C=C1)OC(C2O)C(C)(C)O
FT_13.693_267.15907,NP-018534,C15 H22 O4,L2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FT_13.705_235.06011,"6-(2,4-dihydroxy-6-methylphenyl)-4-hydroxypyran-2-one",C12 H10 O5,L2.3,na,Organic compounds,Benzenoids,Phenols,Benzenediols,Resorcinols,"	54750157","6-(2,4-Dihydroxy-6-methylphenyl)-4-hydroxy-2H-pyran-2-one",NA,"	
C12H10O5","InChI=1S/C12H10O5/c1-6-2-7(13)3-9(15)12(6)10-4-8(14)5-11(16)17-10/h2-5,13-15H,1H3",PNZHRLSVSIGZON-UHFFFAOYSA-N,CC1=CC(=CC(=C1C2=CC(=CC(=O)O2)O)O)O
FT_13.762_231.13793,"7-Methyl-3-methylene-6-(3-oxobutyl)-3,3a,4,7,8,8a-hexahydro-2H-cyclohepta[b]furan-2-one",C15 H20 O3,L2.1,NA,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Sesquiterpene lactones,NA,"2H-Cyclohepta[b]furan-2-one, 3,3a,4,7,8,8a-hexahydro-7-methyl-3-methylene-6-(3-oxobutyl)-",NA,"	
C15H20O3","InChI=1S/C15H20O3/c1-9-8-14-13(11(3)15(17)18-14)7-6-12(9)5-4-10(2)16/h6,9,13-14H,3-5,7-8H2,1-2H3",AVFIYMSJDDGDBQ-UHFFFAOYSA-N,CC1CC2C(CC=C1CCC(=O)C)C(=C)C(=O)O2
FT_13.772_283.11761,6-[1-Hydroxy-1-(3-methyl-5-oxooxolan-2-yl)ethyl]-4-methoxy-3-methylpyran-2-one,C14 H18 O6,L2.2,na,Organic compounds,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,Pyranones and derivatives,60208833,6-[1-Hydroxy-1-(3-methyl-5-oxooxolan-2-yl)ethyl]-4-methoxy-3-methylpyran-2-one,NA,C14H18O6,"InChI=1S/C14H18O6/c1-7-5-11(15)20-12(7)14(3,17)10-6-9(18-4)8(2)13(16)19-10/h6-7,12,17H,5H2,1-4H3",AVMQMLAAZPJUNL-UHFFFAOYSA-N,CC1CC(=O)OC1C(C)(C2=CC(=C(C(=O)O2)C)OC)O
FT_15.645_177.05460,4-Methylumbelliferone hydrate,C10 H8 O3,L2.1,NA,Organic compounds,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,7-hydroxycoumarins,60196415,4-Methylumbelliferone hydrate,194.0579088,C10H10O4,"InChI=1S/C10H8O3.H2O/c1-6-4-10(12)13-9-5-7(11)2-3-8(6)9;/h2-5,11H,1H3;1H2",HRFJWEHVFMYQSS-UHFFFAOYSA-N,CC1=CC(=O)OC2=C1C=CC(=C2)O.O
FT_13.807_313.17989,Aspergiloid G,C20 H24 O3,L2.3,na,Organic compounds,Benzenoids,Phenanthrenes and derivatives,Phenanthrols,Phenanthrols,NA,Aspergiloid G,,C20 H24 O3,"InChI=1S/C20H24O3/c1-11-7-8-12-13-6-5-9-20(2,3)17(13)18(21)19-16(12)15(11)14(22-4)10-23-19/h7-8,14,21H,5-6,9-10H2,1-4H3",PQOYLMLWOHGIOA-UHFFFAOYSA-N,CC1=C2C(COC3=C2C(=C4CCCC(C4=C3O)(C)C)C=C1)OC
FT_13.811_527.18896,Isophysalin G,C28 H30 O10,L2.3,na,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Physalins and derivatives,Physalins and derivatives,74336861,Isophysalin G,526.1838972,C28H30O10,"InChI=1S/C28H30O10/c1-23-10-18-25(3)28-19(23)20(31)27(38-28,35-11-16(23)21(32)36-18)15-5-4-12-8-13(29)9-17(30)24(12,2)14(15)6-7-26(28,34)22(33)37-25/h4-5,8,13-16,18-19,29,34H,6-7,9-11H2,1-3H3",JMNMXSXLYDOMTI-UHFFFAOYSA-N,CC12CC3C4(C56C1C(=O)C(O5)(C7C=CC8=CC(CC(=O)C8(C7CCC6(C(=O)O4)O)C)O)OCC2C(=O)O3)C
FT_15.767_285.10980,"4-methoxy-9-(2-methylbut-3-en-2-yl)-7H-furo[3,2-g]chromen-7-one",C17 H16 O4,L2.1,NA,Organic compounds,Phenylpropanoids and polyketides,Coumarins and derivatives,Furanocoumarins,Linear furanocoumarins,179399,Furopinnarin,284.104859,C17H16O4,"InChI=1S/C17H16O4/c1-5-17(2,3)13-15-11(8-9-20-15)14(19-4)10-6-7-12(18)21-16(10)13/h5-9H,1H2,2-4H3",ZPLVEUIOSKJIDT-UHFFFAOYSA-N,CC(C)(C=C)C1=C2C(=C(C3=C1OC(=O)C=C3)OC)C=CO2
FT_13.813_235.09647,NP-020206,C11 H16 O4,L2.1,NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,"	102571597","(2E,5E)-3,5,7-trimethylocta-2,5-dienedioic acid",NA,NA,"InChI=1S/C11H16O4/c1-7(5-9(3)11(14)15)4-8(2)6-10(12)13/h5-6,9H,4H2,1-3H3,(H,12,13)(H,14,15)/b7-5+,8-6+",WLVNOJMYBIEIPJ-KQQUZDAGSA-N,CC(/C=C(\C)/C/C(=C/C(=O)O)/C)C(=O)O
FT_13.835_253.10703,"(6S)-6-[(1S,2R)-1,2-dihydroxypentyl]-4-methoxy-5,6-dihydro-2H-pyran-2-one",C11 H18 O5,L2.1,NA,Organic compounds,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,Dihydropyranones,10933277,7-Hydroxypestalotin,NA,C11H18O5,"InChI=1S/C11H18O5/c1-3-4-8(12)11(14)9-5-7(15-2)6-10(13)16-9/h6,8-9,11-12,14H,3-5H2,1-2H3/t8-,9+,11+/m1/s1",YLHOHANRUSKHKO-YWVKMMECSA-N,CCC[C@H]([C@@H]([C@@H]1CC(=CC(=O)O1)OC)O)O
FT_15.848_211.06009,"1-(3-acetyl-2,4,6-trihydroxyphenyl)ethan-1-one",C10 H10 O5,L2.1,NA,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Ketones,16547,"2,4-Diacetylphloroglucinol",210.0528234,C10H10O5,"InChI=1S/C10H10O5/c1-4(11)8-6(13)3-7(14)9(5(2)12)10(8)15/h3,13-15H,1-2H3",PIFFQYJYNWXNGE-UHFFFAOYSA-N,CC(=O)C1=C(C(=C(C=C1O)O)C(=O)C)O
FT_13.841_277.10701,6-[(2S)-2-hydroperoxy-3-methylbut-3-enyl]-7-methoxychromen-2-one,C15 H16 O5,L2.3,na,Organic compounds,Phenylpropanoids and polyketides,Coumarins and derivatives,0,Coumarins and derivatives,"	15108308",6-[(2S)-2-hydroperoxy-3-methylbut-3-enyl]-7-methoxychromen-2-one,NA,C15H16O5,"InChI=1S/C15H16O5/c1-9(2)12(20-17)7-11-6-10-4-5-15(16)19-14(10)8-13(11)18-3/h4-6,8,12,17H,1,7H2,2-3H3/t12-/m0/s1",LZJVVLHCLPNUJM-LBPRGKRZSA-N,CC(=C)[C@H](CC1=C(C=C2C(=C1)C=CC(=O)O2)OC)OO
FT_14.159_235.09648,NP-020206,C11 H16 O4,L2.1,NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,"	102571597","(2E,5E)-3,5,7-trimethylocta-2,5-dienedioic acid",NA,NA,"InChI=1S/C11H16O4/c1-7(5-9(3)11(14)15)4-8(2)6-10(12)13/h5-6,9H,4H2,1-3H3,(H,12,13)(H,14,15)/b7-5+,8-6+",WLVNOJMYBIEIPJ-KQQUZDAGSA-N,CC(/C=C(\C)/C/C(=C/C(=O)O)/C)C(=O)O
FT_15.986_235.09646,"7-Acetyl-3,6-dihydroxy-8-methyl-tetralone",C13 H14 O4,L2.1,NA,Organic compounds,Benzenoids,Tetralins,NA,NA,10243103,Gtri-02,234.0892089,C13H14O4,"InChI=1S/C13H14O4/c1-6-12(7(2)14)10(16)4-8-3-9(15)5-11(17)13(6)8/h4,9,15-16H,3,5H2,1-2H3",ODXUROYZJHIZHE-UHFFFAOYSA-N,CC1=C2C(=CC(=C1C(=O)C)O)CC(CC2=O)O
FT_16.007_193.08588,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",C11 H12 O3,L2.1,NA,Organic compounds,Organoheterocyclic compounds,Benzodioxoles,NA,NA,4276,Myristicin,192.0786442,C11H12O3,"InChI=1S/C11H12O3/c1-3-4-8-5-9(12-2)11-10(6-8)13-7-14-11/h3,5-6H,1,4,7H2,2H3",BNWJOHGLIBDBOB-UHFFFAOYSA-N,COC1=CC(=CC2=C1OCO2)CC=C
FT_16.077_251.09138,6-(3-hydroxybutan-2-yl)-5-(hydroxymethyl)-4-methoxy-2H-pyran-2-one,C11 H16 O5,L2.1,NA,Organic compounds,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,NA,190904,Chlamydospordiol,228.0997736,C11H16O5,"InChI=1S/C11H16O5/c1-6(7(2)13)11-8(5-12)9(15-3)4-10(14)16-11/h4,6-7,12-13H,5H2,1-3H3",BSXCHPRMOOSCRM-UHFFFAOYSA-N,CC(C1=C(C(=CC(=O)O1)OC)CO)C(C)O
FT_14.255_235.16924,"2-[(2S,5S)-5-hydroxy-6-methylhept-6-en-2-yl]-5-methylphenol",C15 H22 O2,L2.3,na,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,"	23426972","2-[(2S,5S)-5-hydroxy-6-methylhept-6-en-2-yl]-5-methylphenol",NA,C15H22O2,"InChI=1S/C15H22O2/c1-10(2)14(16)8-6-12(4)13-7-5-11(3)9-15(13)17/h5,7,9,12,14,16-17H,1,6,8H2,2-4H3/t12-,14-/m0/s1",ZAAFPTURZUGYOT-JSGCOSHPSA-N,CC1=CC(=C(C=C1)[C@@H](C)CC[C@@H](C(=C)C)O)O
FT_14.354_195.06518,NP-019445,C10 H10 O4,L2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FT_14.388_249.11214,NP-021018,C12 H18 O4,L2.1,NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,"	125416500","3-[(1E,3E)-hepta-1,3-dienyl]pentanedioic acid",NA,"	
C12H18O4","InChI=1S/C12H18O4/c1-2-3-4-5-6-7-10(8-11(13)14)9-12(15)16/h4-7,10H,2-3,8-9H2,1H3,(H,13,14)(H,15,16)/b5-4+,7-6+",SCFJYQRJWMNDSZ-YTXTXJHMSA-N,CCC/C=C/C=C/C(CC(=O)O)CC(=O)O
FT_14.462_349.12818,"1-(2,4,6-Trihydroxyphenyl)-3-(3,4,5-trimethoxyphenyl)propan-1-one",C18 H20 O7,L2.2,na,Organic compounds,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids",Chalcones and dihydrochalcones,2'-Hydroxy-dihydrochalcones,24721544,"1-(2,4,6-Trihydroxyphenyl)-3-(3,4,5-trimethoxyphenyl)-1-propanone",NA,C18H20O7,"InChI=1S/C18H20O7/c1-23-15-6-10(7-16(24-2)18(15)25-3)4-5-12(20)17-13(21)8-11(19)9-14(17)22/h6-9,19,21-22H,4-5H2,1-3H3",FVGJASFPSYDYHB-UHFFFAOYSA-N,COC1=CC(=CC(=C1OC)OC)CCC(=O)C2=C(C=C(C=C2O)O)O
FT_16.370_243.10156,beta-Lapachone,C15 H14 O3,L2.1,NA,Organic compounds,Organoheterocyclic compounds,Naphthopyrans,Naphthopyranones,NA,3885,beta-Lapachone,242.0942943,C15H14O3,"InChI=1S/C15H14O3/c1-15(2)8-7-11-13(17)12(16)9-5-3-4-6-10(9)14(11)18-15/h3-6H,7-8H2,1-2H3",QZPQTZZNNJUOLS-UHFFFAOYSA-N,CC1(CCC2=C(O1)C3=CC=CC=C3C(=O)C2=O)C
FT_14.540_209.08081,"6-Hydroxy-8-methoxy-3-methyl-3,4-dihydro-1H-isochromen-1-one",C11 H12 O4,L2.1,NA,Organic compounds,Organoheterocyclic compounds,Benzopyrans,2-benzopyrans,2-benzopyrans,16757192,"3-Methyl-6-hydroxy-8-methoxy-3,4-dihydroisocoumarin",NA,"	
C11H12O4","InChI=1S/C11H12O4/c1-6-3-7-4-8(12)5-9(14-2)10(7)11(13)15-6/h4-6,12H,3H2,1-2H3",WGUHOBJSLARYHD-UHFFFAOYSA-N,CC1CC2=C(C(=CC(=C2)O)OC)C(=O)O1
FT_14.823_269.13832,"6-[(E)-4,5-dihydroxy-4-methylhex-2-en-2-yl]-4-methoxy-3-methylpyran-2-one",C14 H20 O5,L2.3,na,Organic compounds,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,Pyranones and derivatives,"	23760118","6-[(E)-4,5-dihydroxy-4-methylhex-2-en-2-yl]-4-methoxy-3-methylpyran-2-one",NA,C14H20O5,"InChI=1S/C14H20O5/c1-8(7-14(4,17)10(3)15)11-6-12(18-5)9(2)13(16)19-11/h6-7,10,15,17H,1-5H3/b8-7+",QRJXJSPBZWLWCH-BQYQJAHWSA-N,CC1=C(C=C(OC1=O)/C(=C/C(C)(C(C)O)O)/C)OC
FT_16.498_297.18490,Eicosatetraynoic acid,C20 H24 O2,L2.1,NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,1780,"5,8,11,14-Eicosatetraynoic Acid",296.17763,C20H24O2,"InChI=1S/C20H24O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h2-5,8,11,14,17-19H2,1H3,(H,21,22)",MGLDCXPLYOWQRP-UHFFFAOYSA-N,CCCCCC#CCC#CCC#CCC#CCCCC(=O)O
FT_16.499_287.20054,Eicosatetraynoic acid,C20 H24 O2,L2.1,NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,1780,"5,8,11,14-Eicosatetraynoic Acid",296.17763,C20H24O2,"InChI=1S/C20H24O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h2-5,8,11,14,17-19H2,1H3,(H,21,22)",MGLDCXPLYOWQRP-UHFFFAOYSA-N,CCCCCC#CCC#CCC#CCC#CCCCC(=O)O
FT_16.500_333.20609,Prostaglandin K2,C20 H30 O5,L2.1,NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,5283037,Prostaglandin K2,350.2093241,C20H30O5,"InChI=1S/C20H30O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,12-13,15-17,21H,2-3,5-6,8-11,14H2,1H3,(H,24,25)/b7-4-,13-12+/t15-,16+,17+/m0/s1",LGMXPVXJSFPPTQ-DJUJBXLVSA-N,CCCCCC(C=CC1C(C(=O)CC1=O)CC=CCCCC(=O)O)O
FT_16.500_373.19862,Veraguensin,C22H28O5,L2.2,NA,Organic compounds,"Lignans, neolignans and related compounds",Furanoid lignans,Tetrahydrofuran lignans,"7,7'-epoxylignans",443026,Veraguensin,372.193674,C22H28O5,"InChI=1S/C22H28O5/c1-13-14(2)22(16-8-10-18(24-4)20(12-16)26-6)27-21(13)15-7-9-17(23-3)19(11-15)25-5/h7-14,21-22H,1-6H3/t13-,14-,21-,22+/m0/s1",JLJAVUZBHSLLJL-GKHNXXNSSA-N,CC1C(C(OC1C2=CC(=C(C=C2)OC)OC)C3=CC(=C(C=C3)OC)OC)C
FT_16.507_315.19550,Kahweol,C20 H26 O3,L2.1,NA,Organic compounds,Organoheterocyclic compounds,Naphthofurans,NA,NA,114778,Kahweol,314.1881947,C20H26O3,"InChI=1S/C20H26O3/c1-18-7-5-16-14(6-9-23-16)15(18)4-8-19-10-13(2-3-17(18)19)20(22,11-19)12-21/h5-7,9,13,15,17,21-22H,2-4,8,10-12H2,1H3/t13-,15-,17+,18-,19+,20+/m1/s1",JEKMKNDURXDJAD-HWUKTEKMSA-N,CC12C=CC3=C(C1CCC45C2CCC(C4)C(C5)(CO)O)C=CO3
FT_14.852_327.03427,"5-[(4-Thiophen-2-ylpyrimidin-2-yl)sulfanylmethyl]-2,1,3-benzoxadiazole",C15 H10 N4 O S2,L2.1,NA,Organic compounds,Organoheterocyclic compounds,Benzoxadiazoles,0,Benzoxadiazoles,"	2811879","5-[(4-Thiophen-2-ylpyrimidin-2-yl)sulfanylmethyl]-2,1,3-benzoxadiazole",NA,"	
C15H10N4OS2","InChI=1S/C15H10N4OS2/c1-2-14(21-7-1)12-5-6-16-15(17-12)22-9-10-3-4-11-13(8-10)19-20-18-11/h1-8H,9H2",PCNVVNRRDWXBTM-UHFFFAOYSA-N,C1=CSC(=C1)C2=NC(=NC=C2)SCC3=CC4=NON=C4C=C3
FT_16.581_233.08084,Citrinin,C13 H14 O5,L2.1,NA,Organic compounds,Organoheterocyclic compounds,Benzopyrans,NA,NA,54680783,Citrinin,250.0841235,C13H14O5,"InChI=1S/C13H14O5/c1-5-7(3)18-4-8-9(5)6(2)11(14)10(12(8)15)13(16)17/h4-5,7,14H,1-3H3,(H,16,17)/t5-,7-/m1/s1",CBGDIJWINPWWJW-IYSWYEEDSA-N,CC1C(OC=C2C1=C(C(=C(C2=O)C(=O)O)O)C)C
FT_14.926_351.15669,"(2S)-5,7-dimethoxy-8-(3-methylbuta-1,3-dienyl)-2-phenyl-2,3-dihydrochromen-4-one",C22H22O4,L2.3,NA,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,O-methylated flavonoids,7-O-methylated flavonoids,"	123784057","(2S)-5,7-dimethoxy-8-(3-methylbuta-1,3-dienyl)-2-phenyl-2,3-dihydrochromen-4-one",NA,"	
C22H22O4","InChI=1S/C22H22O4/c1-14(2)10-11-16-19(24-3)13-20(25-4)21-17(23)12-18(26-22(16)21)15-8-6-5-7-9-15/h5-11,13,18H,1,12H2,2-4H3/t18-/m0/s1",IABJOKMKCITOPN-SFHVURJKSA-N,CC(=C)C=CC1=C2C(=C(C=C1OC)OC)C(=O)C[C@H](O2)C3=CC=CC=C3
FT_16.722_356.17046,"5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-3,4,4a,5,6,7,8,8a-octahydronaphthalene-1-carboxylic acid",C20 H30 O5,L2.3,NA,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Colensane and clerodane diterpenoids,56776388,"5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalene-1-carboxylic acid",350.2093241,C20H30O5,"InChI=1S/C20H30O5/c1-12(9-17(22)23)5-7-19(3)13(2)6-8-20(4)15(18(24)25)10-14(21)11-16(19)20/h10,12-13,16H,5-9,11H2,1-4H3,(H,22,23)(H,24,25)",XKXZAYIPFRBKHT-UHFFFAOYSA-N,CC1CCC2(C(C1(C)CCC(C)CC(=O)O)CC(=O)C=C2C(=O)O)C
FT_14.973_265.10705,NP-020400,C12 H18 O5,L2.1,NA,Organic compounds,Benzenoids,Phenol ethers,Anisoles,Anisoles,102571668,"3-(2,4,5-Trimethoxyphenyl)propane-1,2-diol",NA,C12H18O5,"InChI=1S/C12H18O5/c1-15-10-6-12(17-3)11(16-2)5-8(10)4-9(14)7-13/h5-6,9,13-14H,4,7H2,1-3H3",ZCULGWNUIVXSFU-UHFFFAOYSA-N,COC1=CC(=C(C=C1CC(CO)O)OC)OC
FT_16.772_353.23006,"(ent-6alpha,7alpha,16alphaH)-6,7,17-Trihydroxy-19-kauranoic acid",C20H32O5,L2.3,NA,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Kaurane diterpenoids,131752049,"(ent-6alpha,7alpha,16alphaH)-6,7,17-Trihydroxy-19-kauranoic acid",352.2249741,C20H32O5,"InChI=1S/C20H32O5/c1-18-6-3-7-19(2,17(24)25)15(18)14(22)16(23)20-8-11(4-5-13(18)20)12(9-20)10-21/h11-16,21-23H,3-10H2,1-2H3,(H,24,25)",FQXFNQBHZJYODR-UHFFFAOYSA-N,CC12CCCC(C1C(C(C34C2CCC(C3)C(C4)CO)O)O)(C)C(=O)O
FT_15.037_235.09648,NP-020364,C13H16O5,L2.1,NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,102571659,(E)-5-(4-methoxy-6-oxopyran-2-yl)-3-methylhex-4-enoic acid,NA,"	
C13H16O5","InChI=1S/C13H16O5/c1-8(5-12(14)15)4-9(2)11-6-10(17-3)7-13(16)18-11/h4,6-8H,5H2,1-3H3,(H,14,15)/b9-4+",KNUGOOSWDXWFQX-RUDMXATFSA-N,CC(CC(=O)O)/C=C(\C)/C1=CC(=CC(=O)O1)OC
FT_16.821_217.12229,Ochracene D,C14H16O2,L2.3,NA,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Ketones,132487830,Ochracene D,216.1150297,C14H16O2,"InChI=1S/C14H16O2/c1-10-3-5-14(2)6-4-13(16)8-12(14)7-11(10)9-15/h4,6-10H,3,5H2,1-2H3/t10-,14-/m0/s1",FFLFOTYSMVCBGR-HZMBPMFUSA-N,CC1CCC2(C=CC(=O)C=C2C=C1C=O)C
FT_16.821_257.11480,3-(4-Hydroxyphenyl)-1-(4-methoxyphenyl)propan-1-one,C16H16O3,L2.3,NA,Organic compounds,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids",Chalcones and dihydrochalcones,Retro-dihydrochalcones,23345320,3-(4-Hydroxyphenyl)-1-(4-methoxyphenyl)propan-1-one,256.1099444,C16H16O3,"InChI=1S/C16H16O3/c1-19-15-9-5-13(6-10-15)16(18)11-4-12-2-7-14(17)8-3-12/h2-3,5-10,17H,4,11H2,1H3",PHZVVASGPSTNAB-UHFFFAOYSA-N,COC1=CC=C(C=C1)C(=O)CCC2=CC=C(C=C2)O
FT_16.886_295.11540,N-Glycosyl-L-asparagine,C10H18N2O8,L2.2,NA,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,440002,N-Glycosyl-L-asparagine,294.1063155,C10H18N2O8,"InChI=1S/C10H18N2O8/c11-3(10(18)19)1-5(14)12-9-8(17)7(16)6(15)4(2-13)20-9/h3-4,6-9,13,15-17H,1-2,11H2,(H,12,14)(H,18,19)/t3-,4+,6+,7-,8+,9+/m0/s1",RDVZONQWDDILKB-ITZFQDDFSA-N,C(C1C(C(C(C(O1)NC(=O)CC(C(=O)O)N)O)O)O)O
FT_16.913_197.08089,Cantharidin,C10 H12 O4,L2.1,NA,Organic compounds,Organoheterocyclic compounds,Furofurans,NA,NA,5944,Cantharidin,196.0735589,C10H12O4,"InChI=1S/C10H12O4/c1-9-5-3-4-6(13-5)10(9,2)8(12)14-7(9)11/h5-6H,3-4H2,1-2H3/t5-,6+,9+,10-",DHZBEENLJMYSHQ-XCVPVQRUSA-N,CC12C3CCC(C1(C(=O)OC2=O)C)O3
FT_16.933_507.19917,Piperaduncin B,C29H30O8,L2.3,NA,Organic compounds,Phenylpropanoids and polyketides,Diarylheptanoids,Linear diarylheptanoids,NA,442455,Piperaduncin B,506.1940679,C29H30O8,"InChI=1S/C29H30O8/c1-29(2,34)27-23(18-14-17(28(33)36-4)11-13-19(18)30)25-22(35-3)15-21(32)24(26(25)37-27)20(31)12-10-16-8-6-5-7-9-16/h5-9,11,13-15,23,27,30,32,34H,10,12H2,1-4H3/t23-,27-/m0/s1",KGNWKZGVYSTAOX-HOFKKMOUSA-N,CC(C)(C1C(C2=C(C=C(C(=C2O1)C(=O)CCC3=CC=CC=C3)O)OC)C4=C(C=CC(=C4)C(=O)OC)O)O
FT_15.074_281.13833,"7-(1-ethoxyethyl)-4,8-dihydroxy-6-methoxy-tetralin-1-one",C15 H20 O5,L2.3,na,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FT_15.124_265.14341,Abscisic acid,C15 H20 O4,L2.1,NA,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Abscisic acids and derivatives,5375199,Dormin,NA,C15H20O4,"InChI=1S/C15H20O4/c1-10(7-13(17)18)5-6-15(19)11(2)8-12(16)9-14(15,3)4/h5-8,19H,9H2,1-4H3,(H,17,18)/b6-5+,10-7-",JLIDBLDQVAYHNE-LXGGSRJLSA-N,CC1=CC(=O)CC(C1(/C=C/C(=C\C(=O)O)/C)O)(C)C
FT_17.121_507.19931,Piperaduncin B,C29H30O8,L2.3,NA,Organic compounds,Phenylpropanoids and polyketides,Diarylheptanoids,Linear diarylheptanoids,NA,442455,Piperaduncin B,506.1940679,C29H30O8,"InChI=1S/C29H30O8/c1-29(2,34)27-23(18-14-17(28(33)36-4)11-13-19(18)30)25-22(35-3)15-21(32)24(26(25)37-27)20(31)12-10-16-8-6-5-7-9-16/h5-9,11,13-15,23,27,30,32,34H,10,12H2,1-4H3/t23-,27-/m0/s1",KGNWKZGVYSTAOX-HOFKKMOUSA-N,CC(C)(C1C(C2=C(C=C(C(=C2O1)C(=O)CCC3=CC=CC=C3)O)OC)C4=C(C=CC(=C4)C(=O)OC)O)O
FT_15.141_195.06518,NP-019445,C10 H10 O4,L2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FT_15.178_219.17433,"5-isopropyl-3,8-dimethyl-4a,5,6,7-tetrahydro-1H-naphthalen-2-one",C15 H22 O,L2.3,na,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FT_17.197_297.13095,Phomopsolidone A,C15H20O6,L2.1,NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,NA,101876422,Phomopsolidone A,296.1259884,C15H20O6,"InChI=1S/C15H20O6/c1-4-9(2)15(19)21-13(6-5-11(17)10(3)16)12-7-8-14(18)20-12/h4-8,10-13,16-17H,1-3H3/b6-5+,9-4+/t10-,11-,12?,13?/m0/s1",ZABCZCJKVSSDHF-AYRSGXSMSA-N,CC=C(C)C(=O)OC(C=CC(C(C)O)O)C1C=CC(=O)O1
