...1,ko_id,fasta
DNA-1_bin_54_k127_19893758_3,K14645,DNA-1_bin_54
DNA-1_bin_54_k127_19893758_7,K07503,DNA-1_bin_54
DNA-1_bin_54_k127_19893758_12,K09915,DNA-1_bin_54
DNA-1_bin_54_k127_20084774_2,K03924,DNA-1_bin_54
DNA-1_bin_54_k127_20084774_4,K18351,DNA-1_bin_54
DNA-1_bin_54_k127_20084774_6,K07114,DNA-1_bin_54
DNA-1_bin_54_k127_20370928_4,K02058,DNA-1_bin_54
DNA-1_bin_54_k127_20370928_8,K00682,DNA-1_bin_54
DNA-1_bin_54_k127_20370928_10,K00930,DNA-1_bin_54
DNA-1_bin_54_k127_20377582_1,K01703,DNA-1_bin_54
DNA-1_bin_54_k127_20377582_2,K23779,DNA-1_bin_54
DNA-1_bin_54_k127_20377582_3,K00019,DNA-1_bin_54
DNA-1_bin_54_k127_20377582_5,K00507,DNA-1_bin_54
DNA-1_bin_54_k127_20476243_2,K03527,DNA-1_bin_54
DNA-1_bin_54_k127_20476243_4,K00683,DNA-1_bin_54
DNA-1_bin_54_k127_20476243_5,K00635,DNA-1_bin_54
DNA-1_bin_54_k127_20476243_8,K07045,DNA-1_bin_54
DNA-1_bin_54_k127_20603710_3,K13292,DNA-1_bin_54
DNA-1_bin_54_k127_20603710_7,K03799,DNA-1_bin_54
DNA-1_bin_54_k127_20606593_3,K03090,DNA-1_bin_54
DNA-1_bin_54_k127_20606593_9,K01990,DNA-1_bin_54
DNA-1_bin_54_k127_20606593_11,K04065,DNA-1_bin_54
DNA-1_bin_54_k127_20706593_2,K03636,DNA-1_bin_54
DNA-1_bin_54_k127_20706593_3,K21148,DNA-1_bin_54
DNA-1_bin_54_k127_20706593_4,K03116,DNA-1_bin_54
DNA-1_bin_54_k127_20706593_7,K21140,DNA-1_bin_54
DNA-1_bin_54_k127_21052810_1,K04090,DNA-1_bin_54
DNA-1_bin_54_k127_21052810_3,K08167,DNA-1_bin_54
DNA-1_bin_54_k127_21099134_2,K22187,DNA-1_bin_54
DNA-1_bin_54_k127_21099134_9,K07588,DNA-1_bin_54
DNA-1_bin_54_k127_21099134_11,K14447,DNA-1_bin_54
DNA-1_bin_54_k127_21099134_13,K06891,DNA-1_bin_54
DNA-1_bin_54_k127_21099134_15,K14446,DNA-1_bin_54
DNA-1_bin_54_k127_21099134_18,K06980,DNA-1_bin_54
DNA-1_bin_54_k127_21099134_19,K00368,DNA-1_bin_54
DNA-1_bin_54_k127_21099134_20,K07238,DNA-1_bin_54
DNA-1_bin_54_k127_21430_5,K03070,DNA-1_bin_54
DNA-1_bin_54_k127_21436079_2,K02221,DNA-1_bin_54
DNA-1_bin_54_k127_21436079_3,K03101,DNA-1_bin_54
DNA-1_bin_54_k127_21436079_4,K06180,DNA-1_bin_54
DNA-1_bin_54_k127_21436079_5,K02967,DNA-1_bin_54
DNA-1_bin_54_k127_21436079_6,K02357,DNA-1_bin_54
DNA-1_bin_54_k127_21436079_8,K02838,DNA-1_bin_54
DNA-1_bin_54_k127_21436079_10,K00981,DNA-1_bin_54
DNA-1_bin_54_k127_21681696_4,K00529,DNA-1_bin_54
DNA-1_bin_54_k127_21681696_5,K00616,DNA-1_bin_54
DNA-1_bin_54_k127_21683593_4,K04653,DNA-1_bin_54
DNA-1_bin_54_k127_2170825_2,K05799,DNA-1_bin_54
DNA-1_bin_54_k127_2170825_3,K02049,DNA-1_bin_54
DNA-1_bin_54_k127_2170825_4,K02050,DNA-1_bin_54
DNA-1_bin_54_k127_2170825_5,K02050,DNA-1_bin_54
DNA-1_bin_54_k127_2170825_6,K02051,DNA-1_bin_54
DNA-1_bin_54_k127_2170825_7,K00481,DNA-1_bin_54
DNA-1_bin_54_k127_21812985_2,K22318,DNA-1_bin_54
DNA-1_bin_54_k127_21932186_6,K05825,DNA-1_bin_54
DNA-1_bin_54_k127_21932186_8,K08999,DNA-1_bin_54
DNA-1_bin_54_k127_21932186_9,K03497,DNA-1_bin_54
DNA-1_bin_54_k127_21932186_10,K03496,DNA-1_bin_54
DNA-1_bin_54_k127_21958262_2,K00215,DNA-1_bin_54
DNA-1_bin_54_k127_21958262_4,K01714,DNA-1_bin_54
DNA-1_bin_54_k127_21958262_5,K12574,DNA-1_bin_54
DNA-1_bin_54_k127_21958262_9,K03466,DNA-1_bin_54
DNA-1_bin_54_k127_21958262_10,K15539,DNA-1_bin_54
DNA-1_bin_54_k127_21958262_11,K03742,DNA-1_bin_54
DNA-1_bin_54_k127_21958262_12,K01975,DNA-1_bin_54
DNA-1_bin_54_k127_21958262_15,K07032,DNA-1_bin_54
DNA-1_bin_54_k127_21958262_16,K03553,DNA-1_bin_54
DNA-1_bin_54_k127_21988402_1,K06147,DNA-1_bin_54
DNA-1_bin_54_k127_21988402_2,K06147,DNA-1_bin_54
DNA-1_bin_54_k127_22103970_3,K03556,DNA-1_bin_54
DNA-1_bin_54_k127_22103970_7,K00459,DNA-1_bin_54
DNA-1_bin_54_k127_22103970_8,K24915,DNA-1_bin_54
DNA-1_bin_54_k127_22105293_1,K00919,DNA-1_bin_54
DNA-1_bin_54_k127_22105293_2,K02528,DNA-1_bin_54
DNA-1_bin_54_k127_22105293_3,K03424,DNA-1_bin_54
DNA-1_bin_54_k127_22105293_4,K01874,DNA-1_bin_54
DNA-1_bin_54_k127_22105293_6,K06907,DNA-1_bin_54
DNA-1_bin_54_k127_22105293_7,K07056,DNA-1_bin_54
DNA-1_bin_54_k127_22105293_9,K01005,DNA-1_bin_54
DNA-1_bin_54_k127_22105293_14,K01880,DNA-1_bin_54
DNA-1_bin_54_k127_22105293_16,K00635,DNA-1_bin_54
DNA-1_bin_54_k127_22105293_20,K01338,DNA-1_bin_54
DNA-1_bin_54_k127_22105293_21,K13993,DNA-1_bin_54
DNA-1_bin_54_k127_22136773_6,K24241,DNA-1_bin_54
DNA-1_bin_54_k127_22136773_7,K03856,DNA-1_bin_54
DNA-1_bin_54_k127_22136773_8,K07090,DNA-1_bin_54
DNA-1_bin_54_k127_22188022_1,K20468,DNA-1_bin_54
DNA-1_bin_54_k127_22188022_3,K00526,DNA-1_bin_54
DNA-1_bin_54_k127_22188022_7,K00375,DNA-1_bin_54
DNA-1_bin_54_k127_22188022_10,K05342,DNA-1_bin_54
DNA-1_bin_54_k127_22267491_3,K03088,DNA-1_bin_54
DNA-1_bin_54_k127_22267491_5,K19225,DNA-1_bin_54
DNA-1_bin_54_k127_22267491_8,K03699,DNA-1_bin_54
DNA-1_bin_54_k127_22267491_11,K00632,DNA-1_bin_54
DNA-1_bin_54_k127_22366566_4,K02114,DNA-1_bin_54
DNA-1_bin_54_k127_22371520_1,K01990,DNA-1_bin_54
DNA-1_bin_54_k127_22371520_2,K01992,DNA-1_bin_54
DNA-1_bin_54_k127_22371520_3,K03496,DNA-1_bin_54
DNA-1_bin_54_k127_22371520_8,K03821,DNA-1_bin_54
DNA-1_bin_54_k127_22371520_9,K00666,DNA-1_bin_54
DNA-1_bin_54_k127_22371520_10,K00252,DNA-1_bin_54
DNA-1_bin_54_k127_22400447_2,K01971,DNA-1_bin_54
DNA-1_bin_54_k127_22400447_7,K03657,DNA-1_bin_54
DNA-1_bin_54_k127_22400447_9,K03698,DNA-1_bin_54
DNA-1_bin_54_k127_22400447_10,K07045,DNA-1_bin_54
DNA-1_bin_54_k127_22469044_5,K03088,DNA-1_bin_54
DNA-1_bin_54_k127_22474219_2,K01724,DNA-1_bin_54
DNA-1_bin_54_k127_22493378_2,K08641,DNA-1_bin_54
DNA-1_bin_54_k127_22521473_2,K02003,DNA-1_bin_54
DNA-1_bin_54_k127_22524464_6,K22278,DNA-1_bin_54
DNA-1_bin_54_k127_22524464_7,K15371,DNA-1_bin_54
DNA-1_bin_54_k127_22524464_8,K03568,DNA-1_bin_54
DNA-1_bin_54_k127_22524464_10,K03075,DNA-1_bin_54
DNA-1_bin_54_k127_22524464_11,K02197,DNA-1_bin_54
DNA-1_bin_54_k127_22524464_13,K24160,DNA-1_bin_54
DNA-1_bin_54_k127_22524464_17,K03088,DNA-1_bin_54
DNA-1_bin_54_k127_22554118_2,K07192,DNA-1_bin_54
DNA-1_bin_54_k127_22554118_3,K01915,DNA-1_bin_54
DNA-1_bin_54_k127_22618154_3,K01783,DNA-1_bin_54
DNA-1_bin_54_k127_22618154_5,K06001,DNA-1_bin_54
DNA-1_bin_54_k127_22740224_3,K17828,DNA-1_bin_54
DNA-1_bin_54_k127_22740224_6,K03060,DNA-1_bin_54
DNA-1_bin_54_k127_22740224_7,K13038,DNA-1_bin_54
DNA-1_bin_54_k127_22740224_9,K07560,DNA-1_bin_54
DNA-1_bin_54_k127_22771455_2,K02982,DNA-1_bin_54
DNA-1_bin_54_k127_22771455_3,K02878,DNA-1_bin_54
DNA-1_bin_54_k127_22771455_4,K02904,DNA-1_bin_54
DNA-1_bin_54_k127_22771455_5,K02961,DNA-1_bin_54
DNA-1_bin_54_k127_22771455_6,K02874,DNA-1_bin_54
DNA-1_bin_54_k127_22771455_7,K02895,DNA-1_bin_54
DNA-1_bin_54_k127_22771455_8,K02931,DNA-1_bin_54
DNA-1_bin_54_k127_22771455_9,K02954,DNA-1_bin_54
DNA-1_bin_54_k127_22771455_10,K02994,DNA-1_bin_54
DNA-1_bin_54_k127_22771455_11,K02933,DNA-1_bin_54
DNA-1_bin_54_k127_22771455_12,K02881,DNA-1_bin_54
DNA-1_bin_54_k127_22771455_13,K02988,DNA-1_bin_54
DNA-1_bin_54_k127_22771455_14,K02907,DNA-1_bin_54
DNA-1_bin_54_k127_22771455_15,K02876,DNA-1_bin_54
DNA-1_bin_54_k127_22771455_16,K03076,DNA-1_bin_54
DNA-1_bin_54_k127_22936303_1,K00790,DNA-1_bin_54
DNA-1_bin_54_k127_22936303_5,K07107,DNA-1_bin_54
DNA-1_bin_54_k127_22979707_5,K01560,DNA-1_bin_54
DNA-1_bin_54_k127_23287359_1,K03644,DNA-1_bin_54
DNA-1_bin_54_k127_23325457_6,K06204,DNA-1_bin_54
DNA-1_bin_54_k127_23325457_9,K00526,DNA-1_bin_54
DNA-1_bin_54_k127_23325457_10,K06878,DNA-1_bin_54
DNA-1_bin_54_k127_23325457_11,K03088,DNA-1_bin_54
DNA-1_bin_54_k127_23351062_1,K03568,DNA-1_bin_54
DNA-1_bin_54_k127_23351062_2,K03592,DNA-1_bin_54
DNA-1_bin_54_k127_23351062_6,K07258,DNA-1_bin_54
DNA-1_bin_54_k127_23489375_1,K01662,DNA-1_bin_54
DNA-1_bin_54_k127_23489375_3,K03625,DNA-1_bin_54
DNA-1_bin_54_k127_23489375_4,K02356,DNA-1_bin_54
DNA-1_bin_54_k127_24042148_5,K00034,DNA-1_bin_54
DNA-1_bin_54_k127_24042148_7,K03088,DNA-1_bin_54
DNA-1_bin_54_k127_24042148_10,K03556,DNA-1_bin_54
DNA-1_bin_54_k127_24042148_15,K22934,DNA-1_bin_54
DNA-1_bin_54_k127_24157168_3,K05518,DNA-1_bin_54
DNA-1_bin_54_k127_24157168_4,K17752,DNA-1_bin_54
DNA-1_bin_54_k127_24157168_5,K17762,DNA-1_bin_54
DNA-1_bin_54_k127_24157168_6,K17763,DNA-1_bin_54
DNA-1_bin_54_k127_24157168_7,K16150,DNA-1_bin_54
DNA-1_bin_54_k127_24157168_8,K16149,DNA-1_bin_54
DNA-1_bin_54_k127_24157168_12,K07157,DNA-1_bin_54
DNA-1_bin_54_k127_24157168_13,K03549,DNA-1_bin_54
DNA-1_bin_54_k127_24256356_3,K01971,DNA-1_bin_54
DNA-1_bin_54_k127_24256356_4,K10979,DNA-1_bin_54
DNA-1_bin_54_k127_24446763_5,K01273,DNA-1_bin_54
DNA-1_bin_54_k127_24446763_9,K22278,DNA-1_bin_54
DNA-1_bin_54_k127_24466903_1,K10947,DNA-1_bin_54
DNA-1_bin_54_k127_24466903_2,K00249,DNA-1_bin_54
DNA-1_bin_54_k127_24478577_2,K00163,DNA-1_bin_54
DNA-1_bin_54_k127_24478577_3,K09022,DNA-1_bin_54
DNA-1_bin_54_k127_24478577_4,K01556,DNA-1_bin_54
DNA-1_bin_54_k127_24763230_7,K00505,DNA-1_bin_54
DNA-1_bin_54_k127_24763230_10,K07020,DNA-1_bin_54
DNA-1_bin_54_k127_24763230_11,K06996,DNA-1_bin_54
DNA-1_bin_54_k127_24763230_19,K00854,DNA-1_bin_54
DNA-1_bin_54_k127_24763230_20,K07031,DNA-1_bin_54
DNA-1_bin_54_k127_24763230_21,K01266,DNA-1_bin_54
DNA-1_bin_54_k127_24763230_24,K04749,DNA-1_bin_54
DNA-1_bin_54_k127_24763230_25,K00485,DNA-1_bin_54
DNA-1_bin_54_k127_24763230_27,K05337,DNA-1_bin_54
DNA-1_bin_54_k127_24763230_29,K09948,DNA-1_bin_54
DNA-1_bin_54_k127_24763230_31,K06886,DNA-1_bin_54
DNA-1_bin_54_k127_24763230_36,K15034,DNA-1_bin_54
DNA-1_bin_54_k127_24823646_1,K00600,DNA-1_bin_54
DNA-1_bin_54_k127_24823646_2,K07566,DNA-1_bin_54
DNA-1_bin_54_k127_24823646_3,K02493,DNA-1_bin_54
DNA-1_bin_54_k127_24823646_4,K02835,DNA-1_bin_54
DNA-1_bin_54_k127_24823646_5,K08970,DNA-1_bin_54
DNA-1_bin_54_k127_24823646_6,K04656,DNA-1_bin_54
DNA-1_bin_54_k127_24823646_7,K03271,DNA-1_bin_54
DNA-1_bin_54_k127_24823646_8,K04652,DNA-1_bin_54
DNA-1_bin_54_k127_24832496_5,K00528,DNA-1_bin_54
DNA-1_bin_54_k127_25001783_3,K02276,DNA-1_bin_54
DNA-1_bin_54_k127_25101845_2,K03169,DNA-1_bin_54
DNA-1_bin_54_k127_25101845_5,K16899,DNA-1_bin_54
DNA-1_bin_54_k127_25144088_1,K01915,DNA-1_bin_54
DNA-1_bin_54_k127_25144088_2,K04751,DNA-1_bin_54
DNA-1_bin_54_k127_25144088_3,K03320,DNA-1_bin_54
DNA-1_bin_54_k127_25144088_4,K01593,DNA-1_bin_54
DNA-1_bin_54_k127_25337770_4,K05603,DNA-1_bin_54
DNA-1_bin_54_k127_25337770_5,K01468,DNA-1_bin_54
DNA-1_bin_54_k127_25337770_6,K01712,DNA-1_bin_54
DNA-1_bin_54_k127_25337770_7,K01745,DNA-1_bin_54
DNA-1_bin_54_k127_25337770_8,K07093,DNA-1_bin_54
DNA-1_bin_54_k127_25471946_3,K18700,DNA-1_bin_54
DNA-1_bin_54_k127_25471946_4,K02435,DNA-1_bin_54
DNA-1_bin_54_k127_25471946_5,K02433,DNA-1_bin_54
DNA-1_bin_54_k127_25482627_1,K06048,DNA-1_bin_54
DNA-1_bin_54_k127_25482627_2,K01926,DNA-1_bin_54
DNA-1_bin_54_k127_25482627_4,K24163,DNA-1_bin_54
DNA-1_bin_54_k127_25482627_5,K25706,DNA-1_bin_54
DNA-1_bin_54_k127_25482627_6,K03789,DNA-1_bin_54
DNA-1_bin_54_k127_25482627_7,K14742,DNA-1_bin_54
DNA-1_bin_54_k127_25482627_8,K06925,DNA-1_bin_54
DNA-1_bin_54_k127_25482627_9,K21929,DNA-1_bin_54
DNA-1_bin_54_k127_25482627_12,K00606,DNA-1_bin_54
DNA-1_bin_54_k127_25585188_3,K15521,DNA-1_bin_54
DNA-1_bin_54_k127_25585188_4,K03272,DNA-1_bin_54
DNA-1_bin_54_k127_25585188_10,K01971,DNA-1_bin_54
DNA-1_bin_54_k127_25613504_2,K13829,DNA-1_bin_54
DNA-1_bin_54_k127_25613504_5,K07090,DNA-1_bin_54
DNA-1_bin_54_k127_25613504_7,K03282,DNA-1_bin_54
DNA-1_bin_54_k127_26070413_2,K01921,DNA-1_bin_54
DNA-1_bin_54_k127_26070413_4,K05364,DNA-1_bin_54
DNA-1_bin_54_k127_26070413_6,K20074,DNA-1_bin_54
DNA-1_bin_54_k127_26070413_12,K04518,DNA-1_bin_54
DNA-1_bin_54_k127_26070413_13,K07451,DNA-1_bin_54
DNA-1_bin_54_k127_26245739_2,K21140,DNA-1_bin_54
DNA-1_bin_54_k127_26245739_4,K00249,DNA-1_bin_54
DNA-1_bin_54_k127_26245739_7,K01474,DNA-1_bin_54
DNA-1_bin_54_k127_26245739_8,K01473,DNA-1_bin_54
DNA-1_bin_54_k127_26245739_11,K00278,DNA-1_bin_54
DNA-1_bin_54_k127_26245739_14,K01953,DNA-1_bin_54
DNA-1_bin_54_k127_26377734_2,K00986,DNA-1_bin_54
DNA-1_bin_54_k127_26377734_9,K07755,DNA-1_bin_54
DNA-1_bin_54_k127_26541753_3,K15740,DNA-1_bin_54
DNA-1_bin_54_k127_26541753_4,K13950,DNA-1_bin_54
DNA-1_bin_54_k127_26541753_5,K00202,DNA-1_bin_54
DNA-1_bin_54_k127_26541753_6,K00672,DNA-1_bin_54
DNA-1_bin_54_k127_26553953_1,K02871,DNA-1_bin_54
DNA-1_bin_54_k127_26553953_2,K02996,DNA-1_bin_54
DNA-1_bin_54_k127_26553953_3,K03431,DNA-1_bin_54
DNA-1_bin_54_k127_26556164_2,K07497,DNA-1_bin_54
DNA-1_bin_54_k127_26570898_1,K03154,DNA-1_bin_54
DNA-1_bin_54_k127_26570898_2,K03153,DNA-1_bin_54
DNA-1_bin_54_k127_26570898_6,K21000,DNA-1_bin_54
DNA-1_bin_54_k127_26570898_9,K00788,DNA-1_bin_54
DNA-1_bin_54_k127_26589862_1,K00615,DNA-1_bin_54
DNA-1_bin_54_k127_26589862_2,K25026,DNA-1_bin_54
DNA-1_bin_54_k127_26589862_3,K25026,DNA-1_bin_54
DNA-1_bin_54_k127_26714489_1,K03111,DNA-1_bin_54
DNA-1_bin_54_k127_26714489_2,K02963,DNA-1_bin_54
DNA-1_bin_54_k127_26714489_3,K02939,DNA-1_bin_54
DNA-1_bin_54_k127_26714489_4,K02314,DNA-1_bin_54
DNA-1_bin_54_k127_26714489_5,K02315,DNA-1_bin_54
DNA-1_bin_54_k127_2677798_1,K01875,DNA-1_bin_54
DNA-1_bin_54_k127_2677798_4,K04757,DNA-1_bin_54
DNA-1_bin_54_k127_2677798_7,K08970,DNA-1_bin_54
DNA-1_bin_54_k127_2677798_9,K02007,DNA-1_bin_54
DNA-1_bin_54_k127_2680139_2,K03724,DNA-1_bin_54
DNA-1_bin_54_k127_2680139_4,K05522,DNA-1_bin_54
DNA-1_bin_54_k127_2680139_6,K00567,DNA-1_bin_54
DNA-1_bin_54_k127_27034329_1,K05794,DNA-1_bin_54
DNA-1_bin_54_k127_27072617_2,K07038,DNA-1_bin_54
DNA-1_bin_54_k127_27072617_4,K02935,DNA-1_bin_54
DNA-1_bin_54_k127_27072617_5,K02864,DNA-1_bin_54
DNA-1_bin_54_k127_27072617_6,K02863,DNA-1_bin_54
DNA-1_bin_54_k127_27072617_7,K02867,DNA-1_bin_54
DNA-1_bin_54_k127_27072617_8,K02601,DNA-1_bin_54
DNA-1_bin_54_k127_27072617_9,K03073,DNA-1_bin_54
DNA-1_bin_54_k127_27072617_10,K02913,DNA-1_bin_54
DNA-1_bin_54_k127_27072617_11,K03086,DNA-1_bin_54
DNA-1_bin_54_k127_2725117_4,K01885,DNA-1_bin_54
DNA-1_bin_54_k127_2725117_5,K01151,DNA-1_bin_54
DNA-1_bin_54_k127_27264870_2,K05515,DNA-1_bin_54
DNA-1_bin_54_k127_27264870_3,K03571,DNA-1_bin_54
DNA-1_bin_54_k127_27264870_4,K03570,DNA-1_bin_54
DNA-1_bin_54_k127_27264870_5,K03569,DNA-1_bin_54
DNA-1_bin_54_k127_27264870_6,K06287,DNA-1_bin_54
DNA-1_bin_54_k127_27264870_7,K00940,DNA-1_bin_54
DNA-1_bin_54_k127_27264870_10,K04757,DNA-1_bin_54
DNA-1_bin_54_k127_27264870_14,K11754,DNA-1_bin_54
DNA-1_bin_54_k127_27305471_4,K07010,DNA-1_bin_54
DNA-1_bin_54_k127_27305471_5,K11105,DNA-1_bin_54
DNA-1_bin_54_k127_27305471_7,K05799,DNA-1_bin_54
DNA-1_bin_54_k127_27365352_2,K02986,DNA-1_bin_54
DNA-1_bin_54_k127_27365352_3,K02948,DNA-1_bin_54
DNA-1_bin_54_k127_27365352_4,K02952,DNA-1_bin_54
DNA-1_bin_54_k127_27365352_5,K01265,DNA-1_bin_54
DNA-1_bin_54_k127_27449981_6,K02077,DNA-1_bin_54
DNA-1_bin_54_k127_27449981_7,K08296,DNA-1_bin_54
DNA-1_bin_54_k127_2747416_1,K00567,DNA-1_bin_54
DNA-1_bin_54_k127_2747416_2,K03088,DNA-1_bin_54
DNA-1_bin_54_k127_27618409_2,K05810,DNA-1_bin_54
DNA-1_bin_54_k127_27618409_3,K06997,DNA-1_bin_54
DNA-1_bin_54_k127_27618409_5,K09772,DNA-1_bin_54
DNA-1_bin_54_k127_27618409_6,K00286,DNA-1_bin_54
DNA-1_bin_54_k127_27687376_1,K00919,DNA-1_bin_54
DNA-1_bin_54_k127_27687376_2,K03975,DNA-1_bin_54
DNA-1_bin_54_k127_27687376_5,K17285,DNA-1_bin_54
DNA-1_bin_54_k127_27687376_14,K02897,DNA-1_bin_54
DNA-1_bin_54_k127_27736344_15,K04750,DNA-1_bin_54
DNA-1_bin_54_k127_27736344_16,K07755,DNA-1_bin_54
DNA-1_bin_54_k127_27738298_1,K04090,DNA-1_bin_54
DNA-1_bin_54_k127_27738298_3,K05799,DNA-1_bin_54
DNA-1_bin_54_k127_27738298_6,K21929,DNA-1_bin_54
DNA-1_bin_54_k127_27738298_7,K04070,DNA-1_bin_54
DNA-1_bin_54_k127_27738298_12,K01673,DNA-1_bin_54
DNA-1_bin_54_k127_27738298_14,K01971,DNA-1_bin_54
DNA-1_bin_54_k127_27738298_15,K06996,DNA-1_bin_54
DNA-1_bin_54_k127_2774288_8,K02200,DNA-1_bin_54
DNA-1_bin_54_k127_2774288_9,K02199,DNA-1_bin_54
DNA-1_bin_54_k127_2774288_10,K02198,DNA-1_bin_54
DNA-1_bin_54_k127_28073157_2,K01902,DNA-1_bin_54
DNA-1_bin_54_k127_28073157_6,K00249,DNA-1_bin_54
DNA-1_bin_54_k127_28073157_10,K06921,DNA-1_bin_54
DNA-1_bin_54_k127_28073157_11,K06888,DNA-1_bin_54
DNA-1_bin_54_k127_28108549_2,K01915,DNA-1_bin_54
DNA-1_bin_54_k127_285514_1,K10713,DNA-1_bin_54
DNA-1_bin_54_k127_285514_4,K01915,DNA-1_bin_54
DNA-1_bin_54_k127_28735764_2,K02337,DNA-1_bin_54
DNA-1_bin_54_k127_28774204_4,K13015,DNA-1_bin_54
DNA-1_bin_54_k127_28774204_5,K02851,DNA-1_bin_54
DNA-1_bin_54_k127_28782812_8,K07161,DNA-1_bin_54
DNA-1_bin_54_k127_28782812_11,K02050,DNA-1_bin_54
DNA-1_bin_54_k127_28782812_12,K15598,DNA-1_bin_54
DNA-1_bin_54_k127_28782812_13,K07305,DNA-1_bin_54
DNA-1_bin_54_k127_2883208_1,K22225,DNA-1_bin_54
DNA-1_bin_54_k127_2883208_2,K01698,DNA-1_bin_54
DNA-1_bin_54_k127_2883208_3,K09769,DNA-1_bin_54
DNA-1_bin_54_k127_28850602_3,K06196,DNA-1_bin_54
DNA-1_bin_54_k127_28850602_6,K00783,DNA-1_bin_54
DNA-1_bin_54_k127_29000401_1,K08602,DNA-1_bin_54
DNA-1_bin_54_k127_29000401_4,K02283,DNA-1_bin_54
DNA-1_bin_54_k127_29000401_5,K12510,DNA-1_bin_54
DNA-1_bin_54_k127_29000401_6,K12511,DNA-1_bin_54
DNA-1_bin_54_k127_29000401_9,K03925,DNA-1_bin_54
DNA-1_bin_54_k127_29000401_10,K03438,DNA-1_bin_54
DNA-1_bin_54_k127_29000401_11,K03586,DNA-1_bin_54
DNA-1_bin_54_k127_29039635_1,K06215,DNA-1_bin_54
DNA-1_bin_54_k127_29039635_2,K08681,DNA-1_bin_54
DNA-1_bin_54_k127_29039635_3,K19689,DNA-1_bin_54
DNA-1_bin_54_k127_29039635_5,K01159,DNA-1_bin_54
DNA-1_bin_54_k127_29039635_6,K03550,DNA-1_bin_54
DNA-1_bin_54_k127_29039635_7,K03551,DNA-1_bin_54
DNA-1_bin_54_k127_29041249_2,K00605,DNA-1_bin_54
DNA-1_bin_54_k127_29041249_3,K02437,DNA-1_bin_54
DNA-1_bin_54_k127_29041249_4,K00282,DNA-1_bin_54
DNA-1_bin_54_k127_29276509_3,K00318,DNA-1_bin_54
DNA-1_bin_54_k127_29482925_4,K06996,DNA-1_bin_54
DNA-1_bin_54_k127_29494297_1,K07114,DNA-1_bin_54
DNA-1_bin_54_k127_29494297_3,K02316,DNA-1_bin_54
DNA-1_bin_54_k127_29494297_4,K01129,DNA-1_bin_54
DNA-1_bin_54_k127_29494297_8,K03584,DNA-1_bin_54
DNA-1_bin_54_k127_29494297_13,K04763,DNA-1_bin_54
DNA-1_bin_54_k127_29541380_7,K07027,DNA-1_bin_54
DNA-1_bin_54_k127_29541380_9,K14340,DNA-1_bin_54
DNA-1_bin_54_k127_29541380_10,K01854,DNA-1_bin_54
DNA-1_bin_54_k127_29541380_15,K11752,DNA-1_bin_54
DNA-1_bin_54_k127_29541380_16,K00793,DNA-1_bin_54
DNA-1_bin_54_k127_29541380_17,K14652,DNA-1_bin_54
DNA-1_bin_54_k127_29541380_18,K00794,DNA-1_bin_54
DNA-1_bin_54_k127_29541380_19,K01620,DNA-1_bin_54
DNA-1_bin_54_k127_29541380_20,K02902,DNA-1_bin_54
DNA-1_bin_54_k127_29541380_21,K07030,DNA-1_bin_54
DNA-1_bin_54_k127_29541380_22,K03655,DNA-1_bin_54
DNA-1_bin_54_k127_29541380_24,K08316,DNA-1_bin_54
DNA-1_bin_54_k127_29541380_25,K00954,DNA-1_bin_54
DNA-1_bin_54_k127_29776519_2,K04075,DNA-1_bin_54
DNA-1_bin_54_k127_29776519_8,K00760,DNA-1_bin_54
DNA-1_bin_54_k127_30203132_4,K01990,DNA-1_bin_54
DNA-1_bin_54_k127_30219306_2,K09769,DNA-1_bin_54
DNA-1_bin_54_k127_30219306_3,K01698,DNA-1_bin_54
DNA-1_bin_54_k127_30219306_4,K22225,DNA-1_bin_54
DNA-1_bin_54_k127_30219306_5,K01845,DNA-1_bin_54
DNA-1_bin_54_k127_30219306_7,K03886,DNA-1_bin_54
DNA-1_bin_54_k127_30219306_8,K03887,DNA-1_bin_54
DNA-1_bin_54_k127_30219306_9,K03888,DNA-1_bin_54
DNA-1_bin_54_k127_30219306_14,K03116,DNA-1_bin_54
DNA-1_bin_54_k127_30219306_15,K03118,DNA-1_bin_54
DNA-1_bin_54_k127_30219306_17,K04749,DNA-1_bin_54
DNA-1_bin_54_k127_30219306_19,K13019,DNA-1_bin_54
DNA-1_bin_54_k127_30219306_22,K13018,DNA-1_bin_54
DNA-1_bin_54_k127_30290197_1,K25026,DNA-1_bin_54
DNA-1_bin_54_k127_30290197_3,K00615,DNA-1_bin_54
DNA-1_bin_54_k127_30290197_4,K13810,DNA-1_bin_54
DNA-1_bin_54_k127_30290197_5,K00033,DNA-1_bin_54
DNA-1_bin_54_k127_30290197_6,K00036,DNA-1_bin_54
DNA-1_bin_54_k127_30290197_12,K03556,DNA-1_bin_54
DNA-1_bin_54_k127_30356236_3,K03719,DNA-1_bin_54
DNA-1_bin_54_k127_30356236_4,K11939,DNA-1_bin_54
DNA-1_bin_54_k127_30373875_6,K10237,DNA-1_bin_54
DNA-1_bin_54_k127_30373875_8,K01187,DNA-1_bin_54
DNA-1_bin_54_k127_30429350_2,K00549,DNA-1_bin_54
DNA-1_bin_54_k127_30532315_1,K01426,DNA-1_bin_54
DNA-1_bin_54_k127_30532315_2,K03496,DNA-1_bin_54
