fasta,ko_id,response_type,Month,getmm_mean,Domain,Phylum,Class,Order,Family,Genus,Species,gene_name,gene_abb,Category_1,Category_2
DNA-1-22_bin_3,K00605,Dry,May,1.0333307453172074,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,glycine cleavage system T protein (aminomethyltransferase),gcvT,NA,Glycine cleavage
DNA-1-22_bin_3,K00605,Dry,July_1,2.079573575997358,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,glycine cleavage system T protein (aminomethyltransferase),gcvT,NA,Glycine cleavage
DNA-1-22_bin_3,K00605,Dry,July_2,2.556465123565214,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,glycine cleavage system T protein (aminomethyltransferase),gcvT,NA,Glycine cleavage
DNA-1-22_bin_3,K00605,Dry,July_3,2.3492463076486203,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,glycine cleavage system T protein (aminomethyltransferase),gcvT,NA,Glycine cleavage
DNA-1-22_bin_3,K00605,Dry,August,2.4989162083978615,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,glycine cleavage system T protein (aminomethyltransferase),gcvT,NA,Glycine cleavage
DNA-1-22_bin_3,K00605,Dry,May_22,0.761323242334517,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,glycine cleavage system T protein (aminomethyltransferase),gcvT,NA,Glycine cleavage
DNA-1-22_bin_3,K00615,Dry,May,0.807596746791533,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,transketolase,tkt,NA,Pentose phosphate pathway
DNA-1-22_bin_3,K00615,Dry,July_1,5.629985808889919,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,transketolase,tkt,NA,Pentose phosphate pathway
DNA-1-22_bin_3,K00615,Dry,July_2,2.961314339881688,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,transketolase,tkt,NA,Pentose phosphate pathway
DNA-1-22_bin_3,K00615,Dry,July_3,4.969825011107121,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,transketolase,tkt,NA,Pentose phosphate pathway
DNA-1-22_bin_3,K00615,Dry,August,6.026476166581885,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,transketolase,tkt,NA,Pentose phosphate pathway
DNA-1-22_bin_3,K00615,Dry,October,1.7296491289563263,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,transketolase,tkt,NA,Pentose phosphate pathway
DNA-1-22_bin_3,K00615,Dry,May_22,2.227915145880717,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,transketolase,tkt,NA,Pentose phosphate pathway
DNA-1-22_bin_3,K00616,Dry,May,16.04907665879561,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,transaldolase,tal,NA,Pentose phosphate pathway
DNA-1-22_bin_3,K00616,Dry,July_1,0.37871593988807545,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,transaldolase,tal,NA,Pentose phosphate pathway
DNA-1-22_bin_3,K00616,Dry,July_2,0.6042734234623973,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,transaldolase,tal,NA,Pentose phosphate pathway
DNA-1-22_bin_3,K00616,Dry,July_3,0.18031018875642016,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,transaldolase,tal,NA,Pentose phosphate pathway
DNA-1-22_bin_3,K00616,Dry,August,0.19208298808197635,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,transaldolase,tal,NA,Pentose phosphate pathway
DNA-1-22_bin_3,K00616,Dry,October,8.451250992609094,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,transaldolase,tal,NA,Pentose phosphate pathway
DNA-1-22_bin_3,K00616,Dry,May_22,5.442610762426054,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,transaldolase,tal,NA,Pentose phosphate pathway
DNA-1-22_bin_3,K00681,Dry,May,5.866993531181936,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,gamma-glutamyltranspeptidase / glutathione hydrolase,ggt,Glutamine_glutamate_ammonium assimilation,Nitrogen metabolism
DNA-1-22_bin_3,K00681,Dry,July_1,0.1699553107751655,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,gamma-glutamyltranspeptidase / glutathione hydrolase,ggt,Glutamine_glutamate_ammonium assimilation,Nitrogen metabolism
DNA-1-22_bin_3,K00681,Dry,July_2,0.30738339995872005,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,gamma-glutamyltranspeptidase / glutathione hydrolase,ggt,Glutamine_glutamate_ammonium assimilation,Nitrogen metabolism
DNA-1-22_bin_3,K00681,Dry,July_3,0.11175583283487002,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,gamma-glutamyltranspeptidase / glutathione hydrolase,ggt,Glutamine_glutamate_ammonium assimilation,Nitrogen metabolism
DNA-1-22_bin_3,K00681,Dry,August,0.06555445477531185,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,gamma-glutamyltranspeptidase / glutathione hydrolase,ggt,Glutamine_glutamate_ammonium assimilation,Nitrogen metabolism
DNA-1-22_bin_3,K00681,Dry,October,2.1991376831202025,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,gamma-glutamyltranspeptidase / glutathione hydrolase,ggt,Glutamine_glutamate_ammonium assimilation,Nitrogen metabolism
DNA-1-22_bin_3,K00681,Dry,May_22,6.505930679323299,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,gamma-glutamyltranspeptidase / glutathione hydrolase,ggt,Glutamine_glutamate_ammonium assimilation,Nitrogen metabolism
DNA-1-22_bin_3,K00855,Dry,May,0.8868338192654286,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,Phosphoribulokinase,prk,Calvin-Benson-Bassham,Carbon fixation
DNA-1-22_bin_3,K00855,Dry,July_1,7.663690491741159,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,Phosphoribulokinase,prk,Calvin-Benson-Bassham,Carbon fixation
DNA-1-22_bin_3,K00855,Dry,July_2,9.91433545727486,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,Phosphoribulokinase,prk,Calvin-Benson-Bassham,Carbon fixation
DNA-1-22_bin_3,K00855,Dry,July_3,7.63397106276375,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,Phosphoribulokinase,prk,Calvin-Benson-Bassham,Carbon fixation
DNA-1-22_bin_3,K00855,Dry,August,11.916253560742934,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,Phosphoribulokinase,prk,Calvin-Benson-Bassham,Carbon fixation
DNA-1-22_bin_3,K00855,Dry,October,1.2112158182105692,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,Phosphoribulokinase,prk,Calvin-Benson-Bassham,Carbon fixation
DNA-1-22_bin_3,K00855,Dry,May_22,2.808179222318977,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,Phosphoribulokinase,prk,Calvin-Benson-Bassham,Carbon fixation
DNA-1-22_bin_3,K00860,Dry,May,151.9966201276708,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,adenylylsulfate kinase,cysC,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00860,Dry,July_1,20.38111356385467,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,adenylylsulfate kinase,cysC,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00860,Dry,July_2,9.102703422651372,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,adenylylsulfate kinase,cysC,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00860,Dry,July_3,9.485154746259585,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,adenylylsulfate kinase,cysC,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00860,Dry,August,7.4195759847920595,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,adenylylsulfate kinase,cysC,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00860,Dry,October,130.28152046129915,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,adenylylsulfate kinase,cysC,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00860,Dry,May_22,142.6618885767409,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,adenylylsulfate kinase,cysC,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00873,Dry,May,1.4818551368565136,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,pyruvate kinase,pyk,NA,Glycolisis
DNA-1-22_bin_3,K00873,Dry,July_1,5.250960781290695,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,pyruvate kinase,pyk,NA,Glycolisis
DNA-1-22_bin_3,K00873,Dry,July_2,12.41425088512625,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,pyruvate kinase,pyk,NA,Glycolisis
DNA-1-22_bin_3,K00873,Dry,July_3,5.0779537670883,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,pyruvate kinase,pyk,NA,Glycolisis
DNA-1-22_bin_3,K00873,Dry,August,8.021241710999535,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,pyruvate kinase,pyk,NA,Glycolisis
DNA-1-22_bin_3,K00873,Dry,October,4.1542282237725745,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,pyruvate kinase,pyk,NA,Glycolisis
DNA-1-22_bin_3,K00873,Dry,May_22,4.961243418531534,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,pyruvate kinase,pyk,NA,Glycolisis
DNA-1-22_bin_3,K00955,Dry,May,358.75002628293925,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,bifunctional enzyme CysN/CysC,cysNC,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00955,Dry,July_1,12.287872100966194,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,bifunctional enzyme CysN/CysC,cysNC,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00955,Dry,July_2,2.8605208290351323,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,bifunctional enzyme CysN/CysC,cysNC,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00955,Dry,July_3,3.2697922037644256,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,bifunctional enzyme CysN/CysC,cysNC,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00955,Dry,August,3.725136396235031,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,bifunctional enzyme CysN/CysC,cysNC,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00955,Dry,October,237.76526116712438,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,bifunctional enzyme CysN/CysC,cysNC,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00955,Dry,May_22,281.6771589360465,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,bifunctional enzyme CysN/CysC,cysNC,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00956,Dry,July_1,2.6218708853666217,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,sulfate adenylyltransferase subunit 1,cysN,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00956,Dry,July_2,1.7139129477516857,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,sulfate adenylyltransferase subunit 1,cysN,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00956,Dry,July_3,2.1266592747117996,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,sulfate adenylyltransferase subunit 1,cysN,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00956,Dry,August,2.050265795970643,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,sulfate adenylyltransferase subunit 1,cysN,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00956,Dry,May_22,0.7803978897754129,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,sulfate adenylyltransferase subunit 1,cysN,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00957,Dry,July_1,6.399088034027965,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,sulfate adenylyltransferase subunit 2,cysD,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00957,Dry,July_2,3.373150720405409,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,sulfate adenylyltransferase subunit 2,cysD,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00957,Dry,July_3,4.002822271661088,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,sulfate adenylyltransferase subunit 2,cysD,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00957,Dry,August,3.6011785800130807,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,sulfate adenylyltransferase subunit 2,cysD,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K00957,Dry,May_22,1.9456038415215438,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,sulfate adenylyltransferase subunit 2,cysD,Assimilatory sulfate reduction,Sulfur metabolism
DNA-1-22_bin_3,K01006,Dry,May,0.6946875530293724,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,orthophosphate dikinase,ppdK,NA,Glycolisis
DNA-1-22_bin_3,K01006,Dry,July_1,0.8830657844035912,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,orthophosphate dikinase,ppdK,NA,Glycolisis
DNA-1-22_bin_3,K01006,Dry,July_2,0.62674522375432,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,orthophosphate dikinase,ppdK,NA,Glycolisis
DNA-1-22_bin_3,K01006,Dry,July_3,0.6121251053770208,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,orthophosphate dikinase,ppdK,NA,Glycolisis
DNA-1-22_bin_3,K01006,Dry,August,0.8714201919382328,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,orthophosphate dikinase,ppdK,NA,Glycolisis
DNA-1-22_bin_3,K01006,Dry,October,1.9128595568226918,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,orthophosphate dikinase,ppdK,NA,Glycolisis
DNA-1-22_bin_3,K01006,Dry,May_22,1.4270032480297044,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,orthophosphate dikinase,ppdK,NA,Glycolisis
DNA-1-22_bin_3,K01077,Dry,July_1,4.101252678529248,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,alkaline phosphatase D,phoA,alkaline phosphatase,Phosphorous metabolism
DNA-1-22_bin_3,K01077,Dry,July_2,5.302548895789161,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,alkaline phosphatase D,phoA,alkaline phosphatase,Phosphorous metabolism
DNA-1-22_bin_3,K01077,Dry,July_3,3.7918677399534433,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,alkaline phosphatase D,phoA,alkaline phosphatase,Phosphorous metabolism
DNA-1-22_bin_3,K01077,Dry,August,4.771363360743473,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,alkaline phosphatase D,phoA,alkaline phosphatase,Phosphorous metabolism
DNA-1-22_bin_3,K01077,Dry,October,0.3327629725567581,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,alkaline phosphatase D,phoA,alkaline phosphatase,Phosphorous metabolism
DNA-1-22_bin_3,K01077,Dry,May_22,0.19416895031772993,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,alkaline phosphatase D,phoA,alkaline phosphatase,Phosphorous metabolism
DNA-1-22_bin_3,K01087,Dry,May,9.481249303556746,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,trehalose 6-phosphate phosphatase,otsB,Other,Other
DNA-1-22_bin_3,K01087,Dry,July_1,0.3477784520262728,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,trehalose 6-phosphate phosphatase,otsB,Other,Other
DNA-1-22_bin_3,K01087,Dry,October,3.3807559131264098,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,trehalose 6-phosphate phosphatase,otsB,Other,Other
DNA-1-22_bin_3,K01087,Dry,May_22,2.058942251425207,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,trehalose 6-phosphate phosphatase,otsB,Other,Other
DNA-1-22_bin_3,K01113,Dry,July_1,0.3001960409103568,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,alkaline phosphatase D,phoD,alkaline phosphatase,Phosphorous metabolism
DNA-1-22_bin_3,K01113,Dry,July_2,0.5814020851082663,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,alkaline phosphatase D,phoD,alkaline phosphatase,Phosphorous metabolism
DNA-1-22_bin_3,K01113,Dry,July_3,0.17707236363719547,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,alkaline phosphatase D,phoD,alkaline phosphatase,Phosphorous metabolism
DNA-1-22_bin_3,K01113,Dry,August,0.9391235632846311,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,alkaline phosphatase D,phoD,alkaline phosphatase,Phosphorous metabolism
DNA-1-22_bin_3,K01113,Dry,May_22,0.07415438357610936,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,alkaline phosphatase D,phoD,alkaline phosphatase,Phosphorous metabolism
DNA-1-22_bin_3,K01255,Dry,May,1.1832484445259626,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,leucyl aminopeptidase,pepA,AA,Nitrogen metabolism
DNA-1-22_bin_3,K01255,Dry,July_1,0.9668439586923742,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,leucyl aminopeptidase,pepA,AA,Nitrogen metabolism
DNA-1-22_bin_3,K01255,Dry,July_2,1.1585807411347508,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,leucyl aminopeptidase,pepA,AA,Nitrogen metabolism
DNA-1-22_bin_3,K01255,Dry,July_3,0.49831916137310295,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,leucyl aminopeptidase,pepA,AA,Nitrogen metabolism
DNA-1-22_bin_3,K01255,Dry,August,1.0738788082569017,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,leucyl aminopeptidase,pepA,AA,Nitrogen metabolism
DNA-1-22_bin_3,K01255,Dry,October,0.9769419536254654,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,leucyl aminopeptidase,pepA,AA,Nitrogen metabolism
DNA-1-22_bin_3,K01255,Dry,May_22,3.1261274723529797,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,leucyl aminopeptidase,pepA,AA,Nitrogen metabolism
DNA-1-22_bin_3,K01455,Dry,July_1,1.4102038495515614,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,formamidase,E3.5.1.49,Formamide Ammonia,Nitrogen metabolism
DNA-1-22_bin_3,K01455,Dry,July_2,2.5784114840648473,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,formamidase,E3.5.1.49,Formamide Ammonia,Nitrogen metabolism
DNA-1-22_bin_3,K01455,Dry,July_3,0.915105105090457,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,formamidase,E3.5.1.49,Formamide Ammonia,Nitrogen metabolism
DNA-1-22_bin_3,K01455,Dry,August,2.651260317865491,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,formamidase,E3.5.1.49,Formamide Ammonia,Nitrogen metabolism
DNA-1-22_bin_3,K01455,Dry,October,0.3190669355765257,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,formamidase,E3.5.1.49,Formamide Ammonia,Nitrogen metabolism
DNA-1-22_bin_3,K01455,Dry,May_22,0.35769489892062845,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,formamidase,E3.5.1.49,Formamide Ammonia,Nitrogen metabolism
DNA-1-22_bin_3,K01596,Dry,May,2.660165240058602,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,phosphoenolpyruvate carboxykinase,PCK,NA,Gluconeogenesis
DNA-1-22_bin_3,K01596,Dry,July_1,5.822223449883376,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA,phosphoenolpyruvate carboxykinase,PCK,NA,Gluconeogenesis
