Geneid,dbcan_sub,Substrate,sampleid,geTMM,cazy_fam,cazy_sub,ko_id,fasta,name,pathway,reaction,brite,db_links
DNA-4_bin_11_k127_21294780_3,GT2,-,SAMP1-S4,2.564342808103418,Glycosyl Transferases,GT2,K00721,DNA-4_bin_11,dolichol-phosphate mannosyltransferase [EC:2.4.1.83],N-Glycan biosynthesis;Metabolic pathways,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00510 N-Glycan biosynthesis;    K00721  DPM1; dolichol-phosphate mannosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K00721  DPM1; dolichol-phosphate mannosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.83  dolichyl-phosphate beta-D-mannosyltransferase;     K00721  DPM1; dolichol-phosphate mannosyltransferase;Glycosyltransferases [BR:ko01003]; N-Glycan biosynthesis;  Dol-P-Man biosyntheisis;   K00721  DPM1; dolichol-phosphate mannosyltransferase,COG: COG0463;GO: 0004582;CAZy: GT2
DNA-4_bin_11_k127_21294780_3,GT2,-,SAMP1-S4-22,3.9357831137918105,Glycosyl Transferases,GT2,K00721,DNA-4_bin_11,dolichol-phosphate mannosyltransferase [EC:2.4.1.83],N-Glycan biosynthesis;Metabolic pathways,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00510 N-Glycan biosynthesis;    K00721  DPM1; dolichol-phosphate mannosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K00721  DPM1; dolichol-phosphate mannosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.83  dolichyl-phosphate beta-D-mannosyltransferase;     K00721  DPM1; dolichol-phosphate mannosyltransferase;Glycosyltransferases [BR:ko01003]; N-Glycan biosynthesis;  Dol-P-Man biosyntheisis;   K00721  DPM1; dolichol-phosphate mannosyltransferase,COG: COG0463;GO: 0004582;CAZy: GT2
DNA-4_bin_11_k127_21294780_3,GT2,-,SAMP3-S1,1.9497199475884073,Glycosyl Transferases,GT2,K00721,DNA-4_bin_11,dolichol-phosphate mannosyltransferase [EC:2.4.1.83],N-Glycan biosynthesis;Metabolic pathways,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00510 N-Glycan biosynthesis;    K00721  DPM1; dolichol-phosphate mannosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K00721  DPM1; dolichol-phosphate mannosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.83  dolichyl-phosphate beta-D-mannosyltransferase;     K00721  DPM1; dolichol-phosphate mannosyltransferase;Glycosyltransferases [BR:ko01003]; N-Glycan biosynthesis;  Dol-P-Man biosyntheisis;   K00721  DPM1; dolichol-phosphate mannosyltransferase,COG: COG0463;GO: 0004582;CAZy: GT2
DNA-4_bin_11_k127_21294780_3,GT2,-,SAMP3-S2,2.1867128245873015,Glycosyl Transferases,GT2,K00721,DNA-4_bin_11,dolichol-phosphate mannosyltransferase [EC:2.4.1.83],N-Glycan biosynthesis;Metabolic pathways,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00510 N-Glycan biosynthesis;    K00721  DPM1; dolichol-phosphate mannosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K00721  DPM1; dolichol-phosphate mannosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.83  dolichyl-phosphate beta-D-mannosyltransferase;     K00721  DPM1; dolichol-phosphate mannosyltransferase;Glycosyltransferases [BR:ko01003]; N-Glycan biosynthesis;  Dol-P-Man biosyntheisis;   K00721  DPM1; dolichol-phosphate mannosyltransferase,COG: COG0463;GO: 0004582;CAZy: GT2
DNA-4_bin_11_k127_21294780_3,GT2,-,SAMP3-S3,2.570008381375745,Glycosyl Transferases,GT2,K00721,DNA-4_bin_11,dolichol-phosphate mannosyltransferase [EC:2.4.1.83],N-Glycan biosynthesis;Metabolic pathways,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00510 N-Glycan biosynthesis;    K00721  DPM1; dolichol-phosphate mannosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K00721  DPM1; dolichol-phosphate mannosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.83  dolichyl-phosphate beta-D-mannosyltransferase;     K00721  DPM1; dolichol-phosphate mannosyltransferase;Glycosyltransferases [BR:ko01003]; N-Glycan biosynthesis;  Dol-P-Man biosyntheisis;   K00721  DPM1; dolichol-phosphate mannosyltransferase,COG: COG0463;GO: 0004582;CAZy: GT2
DNA-4_bin_11_k127_21294780_3,GT2,-,SAMP3-S4,1.1322654367690623,Glycosyl Transferases,GT2,K00721,DNA-4_bin_11,dolichol-phosphate mannosyltransferase [EC:2.4.1.83],N-Glycan biosynthesis;Metabolic pathways,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00510 N-Glycan biosynthesis;    K00721  DPM1; dolichol-phosphate mannosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K00721  DPM1; dolichol-phosphate mannosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.83  dolichyl-phosphate beta-D-mannosyltransferase;     K00721  DPM1; dolichol-phosphate mannosyltransferase;Glycosyltransferases [BR:ko01003]; N-Glycan biosynthesis;  Dol-P-Man biosyntheisis;   K00721  DPM1; dolichol-phosphate mannosyltransferase,COG: COG0463;GO: 0004582;CAZy: GT2
DNA-4_bin_11_k127_21294780_3,GT2,-,SAMP4-S1,2.467977018316702,Glycosyl Transferases,GT2,K00721,DNA-4_bin_11,dolichol-phosphate mannosyltransferase [EC:2.4.1.83],N-Glycan biosynthesis;Metabolic pathways,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00510 N-Glycan biosynthesis;    K00721  DPM1; dolichol-phosphate mannosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K00721  DPM1; dolichol-phosphate mannosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.83  dolichyl-phosphate beta-D-mannosyltransferase;     K00721  DPM1; dolichol-phosphate mannosyltransferase;Glycosyltransferases [BR:ko01003]; N-Glycan biosynthesis;  Dol-P-Man biosyntheisis;   K00721  DPM1; dolichol-phosphate mannosyltransferase,COG: COG0463;GO: 0004582;CAZy: GT2
DNA-4_bin_11_k127_21294780_3,GT2,-,SAMP4-S2,1.686853907188082,Glycosyl Transferases,GT2,K00721,DNA-4_bin_11,dolichol-phosphate mannosyltransferase [EC:2.4.1.83],N-Glycan biosynthesis;Metabolic pathways,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00510 N-Glycan biosynthesis;    K00721  DPM1; dolichol-phosphate mannosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K00721  DPM1; dolichol-phosphate mannosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.83  dolichyl-phosphate beta-D-mannosyltransferase;     K00721  DPM1; dolichol-phosphate mannosyltransferase;Glycosyltransferases [BR:ko01003]; N-Glycan biosynthesis;  Dol-P-Man biosyntheisis;   K00721  DPM1; dolichol-phosphate mannosyltransferase,COG: COG0463;GO: 0004582;CAZy: GT2
DNA-4_bin_11_k127_21294780_3,GT2,-,SAMP4-S3,1.5364294146111035,Glycosyl Transferases,GT2,K00721,DNA-4_bin_11,dolichol-phosphate mannosyltransferase [EC:2.4.1.83],N-Glycan biosynthesis;Metabolic pathways,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00510 N-Glycan biosynthesis;    K00721  DPM1; dolichol-phosphate mannosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K00721  DPM1; dolichol-phosphate mannosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.83  dolichyl-phosphate beta-D-mannosyltransferase;     K00721  DPM1; dolichol-phosphate mannosyltransferase;Glycosyltransferases [BR:ko01003]; N-Glycan biosynthesis;  Dol-P-Man biosyntheisis;   K00721  DPM1; dolichol-phosphate mannosyltransferase,COG: COG0463;GO: 0004582;CAZy: GT2
DNA-4_bin_11_k127_21294780_3,GT2,-,SAMP4-S4,0.2501904316639974,Glycosyl Transferases,GT2,K00721,DNA-4_bin_11,dolichol-phosphate mannosyltransferase [EC:2.4.1.83],N-Glycan biosynthesis;Metabolic pathways,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00510 N-Glycan biosynthesis;    K00721  DPM1; dolichol-phosphate mannosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K00721  DPM1; dolichol-phosphate mannosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.83  dolichyl-phosphate beta-D-mannosyltransferase;     K00721  DPM1; dolichol-phosphate mannosyltransferase;Glycosyltransferases [BR:ko01003]; N-Glycan biosynthesis;  Dol-P-Man biosyntheisis;   K00721  DPM1; dolichol-phosphate mannosyltransferase,COG: COG0463;GO: 0004582;CAZy: GT2
DNA-4_bin_11_k127_21294780_3,GT2,-,SAMP5-S1,2.436406242146775,Glycosyl Transferases,GT2,K00721,DNA-4_bin_11,dolichol-phosphate mannosyltransferase [EC:2.4.1.83],N-Glycan biosynthesis;Metabolic pathways,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00510 N-Glycan biosynthesis;    K00721  DPM1; dolichol-phosphate mannosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K00721  DPM1; dolichol-phosphate mannosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.83  dolichyl-phosphate beta-D-mannosyltransferase;     K00721  DPM1; dolichol-phosphate mannosyltransferase;Glycosyltransferases [BR:ko01003]; N-Glycan biosynthesis;  Dol-P-Man biosyntheisis;   K00721  DPM1; dolichol-phosphate mannosyltransferase,COG: COG0463;GO: 0004582;CAZy: GT2
DNA-4_bin_11_k127_21294780_3,GT2,-,SAMP5-S3,0.8877085843027582,Glycosyl Transferases,GT2,K00721,DNA-4_bin_11,dolichol-phosphate mannosyltransferase [EC:2.4.1.83],N-Glycan biosynthesis;Metabolic pathways,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00510 N-Glycan biosynthesis;    K00721  DPM1; dolichol-phosphate mannosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K00721  DPM1; dolichol-phosphate mannosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.83  dolichyl-phosphate beta-D-mannosyltransferase;     K00721  DPM1; dolichol-phosphate mannosyltransferase;Glycosyltransferases [BR:ko01003]; N-Glycan biosynthesis;  Dol-P-Man biosyntheisis;   K00721  DPM1; dolichol-phosphate mannosyltransferase,COG: COG0463;GO: 0004582;CAZy: GT2
DNA-4_bin_11_k127_21294780_3,GT2,-,SAMP5-S4,0.2597026217398006,Glycosyl Transferases,GT2,K00721,DNA-4_bin_11,dolichol-phosphate mannosyltransferase [EC:2.4.1.83],N-Glycan biosynthesis;Metabolic pathways,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00510 N-Glycan biosynthesis;    K00721  DPM1; dolichol-phosphate mannosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K00721  DPM1; dolichol-phosphate mannosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.83  dolichyl-phosphate beta-D-mannosyltransferase;     K00721  DPM1; dolichol-phosphate mannosyltransferase;Glycosyltransferases [BR:ko01003]; N-Glycan biosynthesis;  Dol-P-Man biosyntheisis;   K00721  DPM1; dolichol-phosphate mannosyltransferase,COG: COG0463;GO: 0004582;CAZy: GT2
DNA-4_bin_11_k127_21294780_3,GT2,-,SAMP6-S2,2.6855540989523528,Glycosyl Transferases,GT2,K00721,DNA-4_bin_11,dolichol-phosphate mannosyltransferase [EC:2.4.1.83],N-Glycan biosynthesis;Metabolic pathways,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00510 N-Glycan biosynthesis;    K00721  DPM1; dolichol-phosphate mannosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K00721  DPM1; dolichol-phosphate mannosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.83  dolichyl-phosphate beta-D-mannosyltransferase;     K00721  DPM1; dolichol-phosphate mannosyltransferase;Glycosyltransferases [BR:ko01003]; N-Glycan biosynthesis;  Dol-P-Man biosyntheisis;   K00721  DPM1; dolichol-phosphate mannosyltransferase,COG: COG0463;GO: 0004582;CAZy: GT2
DNA-4_bin_11_k127_21294780_3,GT2,-,SAMP6-S3,3.122364169264404,Glycosyl Transferases,GT2,K00721,DNA-4_bin_11,dolichol-phosphate mannosyltransferase [EC:2.4.1.83],N-Glycan biosynthesis;Metabolic pathways,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00510 N-Glycan biosynthesis;    K00721  DPM1; dolichol-phosphate mannosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K00721  DPM1; dolichol-phosphate mannosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.83  dolichyl-phosphate beta-D-mannosyltransferase;     K00721  DPM1; dolichol-phosphate mannosyltransferase;Glycosyltransferases [BR:ko01003]; N-Glycan biosynthesis;  Dol-P-Man biosyntheisis;   K00721  DPM1; dolichol-phosphate mannosyltransferase,COG: COG0463;GO: 0004582;CAZy: GT2
DNA-4_bin_11_k127_21294780_3,GT2,-,SAMP6-S4,2.14482998172503,Glycosyl Transferases,GT2,K00721,DNA-4_bin_11,dolichol-phosphate mannosyltransferase [EC:2.4.1.83],N-Glycan biosynthesis;Metabolic pathways,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00510 N-Glycan biosynthesis;    K00721  DPM1; dolichol-phosphate mannosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K00721  DPM1; dolichol-phosphate mannosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.83  dolichyl-phosphate beta-D-mannosyltransferase;     K00721  DPM1; dolichol-phosphate mannosyltransferase;Glycosyltransferases [BR:ko01003]; N-Glycan biosynthesis;  Dol-P-Man biosyntheisis;   K00721  DPM1; dolichol-phosphate mannosyltransferase,COG: COG0463;GO: 0004582;CAZy: GT2
DNA-4_bin_11_k127_24648383_3,GT4_e1685,-,SAMP1-S1,0.5445907829114772,Glycosyl Transferases,GT4,K15521,DNA-4_bin_11,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
DNA-4_bin_11_k127_24648383_3,GT4_e1685,-,SAMP1-S1-22,2.9800909016278276,Glycosyl Transferases,GT4,K15521,DNA-4_bin_11,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
DNA-4_bin_11_k127_24648383_3,GT4_e1685,-,SAMP1-S2,1.08957113067212,Glycosyl Transferases,GT4,K15521,DNA-4_bin_11,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
DNA-4_bin_11_k127_24648383_3,GT4_e1685,-,SAMP1-S2-22,2.262298953245695,Glycosyl Transferases,GT4,K15521,DNA-4_bin_11,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
DNA-4_bin_11_k127_24648383_3,GT4_e1685,-,SAMP1-S3,3.489626472706852,Glycosyl Transferases,GT4,K15521,DNA-4_bin_11,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
DNA-4_bin_11_k127_24648383_3,GT4_e1685,-,SAMP1-S3-22,1.380581422621902,Glycosyl Transferases,GT4,K15521,DNA-4_bin_11,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
DNA-4_bin_11_k127_24648383_3,GT4_e1685,-,SAMP1-S4,1.3756847155303586,Glycosyl Transferases,GT4,K15521,DNA-4_bin_11,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
DNA-4_bin_11_k127_24648383_3,GT4_e1685,-,SAMP1-S4-22,1.3196355456494018,Glycosyl Transferases,GT4,K15521,DNA-4_bin_11,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],NA,NA,KEGG Orthology (KO) [BR:ko00001]; 09190 Not Included in Pathway or Brite;  09191 Unclassified: metabolism;   99980 Enzymes with EC numbers;    K15521  mshA; D-inositol-3-phosphate glycosyltransferase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.250  D-inositol-3-phosphate glycosyltransferase;     K15521  mshA; D-inositol-3-phosphate glycosyltransferase,COG: COG0438
